Time,gX,gY,gZ,aX,aY,aZ,mX,mY,mZ
1525629538.33,0.025513,-0.057664,0.003944,0.012741,0.989532,0.097137,41.50322,59.390945,-360.952179
1525629538.36,0.01817,-0.059769,0.014677,0.019928,0.984589,0.099335,41.577347,59.16638199999999,-361.100739
1525629538.37,0.004302,-0.049051,0.012718,0.026459,0.983932,0.09108,41.500992,58.86615,-361.099304
1525629538.39,0.00852,-0.042672,0.007345,0.018494,0.992157,0.103607,41.577423,59.166504,-361.17572
1525629538.41,0.015795,-0.0363,-0.009774,0.010864,0.994843,0.108444,41.502914,59.241501,-361.326355
1525629538.43,0.01247,-0.023490999999999998,-0.022505,0.000183,1.002045,0.109161,41.276489,58.940704,-361.250397
1525629538.45,0.013427000000000001,-0.025623000000000003,-0.031031,0.004059,0.996964,0.108459,41.051254,58.939697,-361.026062
1525629538.47,0.01884,-0.00966,-0.027904,0.030457,0.986465,0.093338,41.276154,58.86570699999999,-361.249969
1525629538.49,0.017652,-0.037364,-0.032148,0.031021,0.986389,0.09082,41.200699,58.71582,-361.474426
1525629538.51,-0.001458,-0.04155,-0.023399,0.024643,0.991302,0.099808,41.275314,58.71546899999999,-361.099152
1525629538.55,0.008348999999999999,-0.017083,-0.011811,0.012619,0.997986,0.100372,41.502945,59.31605500000001,-361.026764
1525629538.57,0.002806,-0.017052,-0.028773000000000007,0.024506,0.994675,0.089478,41.352844,59.240936,-361.251801
1525629538.59,0.000609,-0.015974000000000002,-0.034067,0.024979,0.992218,0.094025,41.42659,59.015823,-361.02536
1525629538.61,-0.0048850000000000005,-0.038329,-0.042516000000000005,0.019699,0.98822,0.1008,41.502243,59.091492,-361.325531
1525629538.63,-0.002843,-0.048994,-0.047863,0.017792,0.991928,0.1017,41.501938,59.091049,-361.025543
1525629538.65,-0.0014960000000000002,-0.02023,-0.030849,0.021591,0.991272,0.103683,41.428619,59.465836,-361.027832
1525629538.67,0.007178,-0.001086,-0.023504,0.022995,0.997025,0.10231,41.501755,59.016266,-361.17511
1525629538.69,0.023076,-0.017138,-0.029019999999999997,0.023468,0.997925,0.100098,41.425583,58.790817,-361.024109
1525629538.71,0.026342,-0.006495,-0.025867,0.024399,0.994446,0.100082,41.650406,58.716721,-361.173035
1525629538.73,0.011502,-0.020291999999999998,-0.015041999999999996,0.019608,0.993332,0.091446,41.801834,59.017273,-361.249237
1525629538.77,-0.011334,-0.041498,-0.045630000000000004,0.022141,0.969513,0.090668,41.652496,59.16684,-361.250519
1525629538.81,0.036834,0.11604600000000001,-0.065373,0.003845,0.973175,0.107712,41.275574,58.790359,-361.024567
1525629538.83,0.009766,0.166273,-0.107615,0.025772000000000003,1.009491,0.083862,41.576828000000006,59.016602,-361.249908
1525629538.85,-0.05991000000000001,0.18576700000000002,-0.137628,0.028656,1.01329,0.07881200000000001,42.251984,59.01886,-361.397888
1525629538.87,-0.143373,0.202119,-0.160023,0.069412,1.026276,0.068146,42.403519,59.394089,-361.249512
1525629538.88,-0.117868,0.240387,-0.176299,0.07067899999999999,1.018127,0.113525,42.47728,59.168976,-361.023041
1525629538.89,-0.075325,0.229552,-0.185334,0.06546,1.011917,0.118393,42.777557,59.244751,-360.94754
1525629538.9,-0.089063,0.18803499999999998,-0.166009,0.06288099999999999,1.006729,0.082458,42.775818,58.795197,-361.245087
1525629538.92,-0.167126,0.228839,-0.10119199999999999,0.084076,0.98378,0.07743799999999999,43.002136,59.17031899999999,-360.87149
1525629538.94,0.00476,0.14603,-0.076688,0.111786,1.006973,0.139954,43.451462,59.021667,-360.869324
1525629538.96,-0.180749,0.301369,-0.095701,0.0495,1.01059,0.033249,43.378235,59.396561,-360.946564
1525629538.98,-0.336796,0.152698,0.174422,0.121521,1.044083,0.07347100000000001,43.302185,59.245758,-360.570984
1525629539.01,-0.608214,0.9028459999999999,0.772741,0.192123,0.971619,0.090912,42.927582,59.46875,-359.973358
1525629539.02,-0.295146,0.05209,0.719925,-0.011353,0.8989719999999999,0.168228,42.77626,59.24284399999999,-359.672546
1525629539.04,0.071005,-0.189066,0.259894,-0.08520499999999999,1.065292,0.25322,42.477951,59.616943000000006,-359.675507
1525629539.06,-0.103682,0.099576,-0.034917000000000004,-0.091354,0.935394,0.079376,42.252991,59.690826,-359.3765870000001
1525629539.08,-0.1727,0.328988,0.032989,-0.030624,0.956024,0.147568,42.178925,59.915497,-359.30304
1525629539.1,-0.068651,0.312498,0.167954,0.023636,1.035675,0.137253,42.252686,59.690369,-359.076569
1525629539.12,-0.06295,0.136625,0.146591,0.028931,0.975281,0.093079,42.028244,59.76504499999999,-359.302673
1525629539.14,-0.11021500000000001,0.044104000000000004,0.139716,-0.00705,0.978302,0.149612,42.027344,59.6147,-359.076843
1525629539.16,-0.060394,0.065183,0.195518,-0.042984,0.987137,0.194138,42.101776,59.53958100000001,-358.851227
1525629539.18,-0.051119,0.11205599999999999,0.159218,-0.056412,0.973297,0.165588,41.803467,59.913696,-358.854187
1525629539.22,-0.078907,0.08343500000000001,0.074408,-0.011749,0.994568,0.149628,41.50395200000001,59.988022,-359.005493
1525629539.24,-0.078274,0.05463,0.131875,0.012192,0.995346,0.14361600000000002,41.276962,59.611893,-358.704071
1525629539.26,-0.09674400000000001,0.097318,0.183192,0.006226,0.996628,0.10199,41.276276,59.461884,-358.7032470000001
1525629539.28,-0.181766,0.171214,0.195942,-0.005325,0.995117,0.096115,41.353088,59.911789,-358.48053
1525629539.3,-0.193614,0.068941,0.207792,-0.013213999999999998,0.989746,0.121429,40.904434,60.210449,-358.483521
1525629539.32,-0.16697599999999999,0.008073,0.21704299999999999,-0.01532,0.985214,0.175629,40.902588,59.835205,-358.331421
1525629539.34,-0.13233499999999998,0.015368999999999999,0.25600100000000003,-0.042114,0.984909,0.180466,40.602768,59.909088,-358.182739
1525629539.36,-0.123945,0.04092,0.238869,-0.044632,0.97171,0.160385,40.451752,59.683624,-358.181946
1525629539.38,-0.113673,0.054748000000000005,0.20362,-0.047134,0.986588,0.151093,40.227097,59.75796500000001,-358.183044
1525629539.4,-0.037397,-0.113969,0.193103,-0.0849,0.981552,0.172852,40.002319,59.90661600000001,-357.734558
1525629539.42,-0.059032000000000015,-0.175689,0.181658,-0.098267,0.973495,0.191055,39.927582,59.981277,-357.660187
1525629539.44,-0.042236,-0.013733,0.126111,-0.108994,0.974579,0.212906,39.476974,59.830032,-357.735718
1525629539.46,-0.092824,0.05365,0.076706,-0.105301,0.98259,0.16835,39.250534,59.529251,-357.659729
1525629539.48,-0.080515,0.007781999999999998,0.045688,-0.067749,0.972504,0.168015,39.251282,59.679352,-357.735565
1525629539.51,-0.056611,-0.054158000000000005,0.09329,-0.00148,0.992599,0.180618,38.95369,60.278015,-357.439728
1525629539.52,-0.055929,-0.043565,0.23377699999999998,-0.010529,0.992447,0.178772,38.951401,59.753128,-357.511841
1525629539.54,-0.069064,-0.026482,0.29035,-0.065536,0.993469,0.169769,38.652298,59.902573,-357.738586
1525629539.56,-0.059544000000000014,-0.002003,0.278526,-0.105743,0.967529,0.174561,38.276917,59.900879,-357.364685
1525629539.57,-0.0322,0.055492999999999994,0.147277,-0.105164,0.959091,0.183334,37.974854,59.375427,-357.662689
1525629539.59,-0.074918,0.121762,0.130772,-0.083618,0.981567,0.179779,38.126205,59.675873,-357.66391
1525629539.61,-0.081149,0.073777,0.24154,-0.085785,0.986725,0.187576,37.978088,60.125214,-357.516815
1525629539.63,-0.050313,0.058727,0.23584000000000002,-0.119553,0.965912,0.175568,37.678192,60.198975,-357.293121
1525629539.65,-0.10625599999999999,0.129371,0.097096,-0.123856,0.967819,0.193207,37.22702,59.972397,-357.14325
1525629539.67,-0.008354,0.118305,0.077804,-0.110794,0.961044,0.252701,37.226501,59.822617,-357.292419
1525629539.69,0.034469,0.191627,0.161367,-0.119171,0.963455,0.227066,37.076828000000006,59.89717099999999,-357.293274
1525629539.71,-0.020992,0.146028,0.17268699999999998,-0.149094,0.998611,0.115799,37.227432,60.047516,-357.218628
1525629539.73,0.060419000000000014,0.034894,0.047158,-0.14711,0.993698,0.162872,37.076675,59.896942,-357.14328
1525629539.75,0.025623000000000003,0.043593,-0.007763,-0.106964,0.955322,0.198822,36.702087,59.970932,-357.219788
1525629539.77,0.067651,0.054019000000000005,0.11093199999999999,-0.092682,0.986496,0.250244,36.700882,59.671158,-357.3681640000001
1525629539.79,0.13152,0.041989,0.18784800000000001,-0.107086,0.982895,0.24469,36.850708,59.59683199999999,-357.517303
1525629539.81,0.085128,0.049666,0.144777,-0.134903,0.986618,0.16351300000000002,36.551041,59.670929,-357.518616
1525629539.83,0.094013,0.018744,0.092514,-0.146271,0.942093,0.143768,36.626114,59.67126500000001,-357.593353
1525629539.85,0.066521,0.143562,0.087533,-0.131332,0.955078,0.154495,36.25167800000001,59.74548299999999,-357.819885
1525629539.87,0.115388,0.329857,0.118871,-0.13363599999999998,0.978378,0.219406,35.950241,59.444473,-357.744171
1525629539.89,0.10353599999999999,0.356559,0.10411600000000001,-0.148727,0.971542,0.20903,35.875473,59.44458,-357.96936
1525629539.91,0.095311,0.25749299999999997,0.062704,-0.103287,0.960968,0.194702,36.325027,59.29626500000001,-358.1922
1525629539.93,0.134134,0.30204200000000003,0.173988,-0.070755,1.003311,0.199371,36.325363,59.371262,-358.192627
1525629539.95,0.111062,0.340459,0.286029,-0.092514,0.996765,0.100143,36.177124,59.745941,-358.270142
1525629539.97,0.090791,0.382115,0.27776300000000004,-0.141754,0.957748,0.07710299999999999,36.176758,59.596375,-358.569305
1525629539.99,0.070827,0.35984299999999997,0.220531,-0.184174,0.945602,0.128632,35.500137,59.219467,-358.644257
1525629540.01,0.10961800000000001,0.27976100000000004,0.180673,-0.193176,0.952911,0.221512,35.72404500000001,58.995026,-358.567352
1525629540.03,0.12848199999999999,0.211475,0.166604,-0.171051,0.978134,0.209976,35.425095,59.144699,-358.944061
1525629540.05,0.146508,0.14638299999999999,0.170639,-0.131882,0.996506,0.15673800000000002,35.65126,59.37059,-359.094635
1525629540.07,0.10448299999999999,-0.016546,0.257361,-0.133865,1.005325,0.087006,35.202042,59.593918,-358.872223
1525629540.09,0.109173,-0.08266799999999999,0.305197,-0.200607,0.970703,0.080261,34.824646,58.993225,-359.170044
1525629540.11,0.04372,-0.084469,0.188919,-0.268814,0.950592,0.085342,34.525040000000004,59.067444,-359.246368
1525629540.13,0.010245,-0.227066,0.011576000000000001,-0.243225,0.980087,0.090485,34.44783,58.542435,-359.393707
1525629540.14,0.019518,-0.269729,-0.006633,-0.199402,1.0055690000000002,0.121552,34.599945,58.993011,-359.470703
1525629540.16,-0.046157,-0.28123200000000004,0.121893,-0.113876,1.007248,0.091537,34.075866999999995,59.216324,-359.398529
1525629540.18,-0.060546,-0.26314899999999997,0.33707,-0.085938,0.97789,0.086914,33.999786,58.990982,-359.32251
1525629540.21,-0.098593,-0.026407999999999997,0.405661,-0.204361,0.960922,0.087646,33.324554,58.98861700000001,-359.099518
1525629540.22,-0.120656,0.033402999999999995,0.334621,-0.252258,0.957367,0.095169,33.096512,58.312943,-359.096466
1525629540.24,-0.09152300000000001,0.13034300000000001,0.167163,-0.288727,0.941147,0.155502,32.573196,58.686371,-359.100098
1525629540.26,-0.11536400000000001,0.201873,0.122754,-0.254562,0.955994,0.151825,32.798721,58.836823,-358.950256
1525629540.28,-0.118985,0.136844,0.18878699999999998,-0.19133,0.974167,0.146042,32.349762,59.13504,-358.653259
1525629540.32,-0.10105599999999999,0.18146600000000002,0.336515,-0.226868,0.969666,0.15506,32.046721999999995,58.459122,-358.6504520000001
1525629540.34,-0.077606,0.236833,0.2361800000000001,-0.279327,0.929169,0.179535,31.971634,58.458771,-358.575653
1525629540.36,-0.10118400000000001,0.195406,0.14918900000000002,-0.26416,0.934906,0.14718599999999998,31.896378,58.383667,-358.650482
1525629540.38,-0.099313,0.151666,0.22366999999999998,-0.191895,0.972321,0.12941,31.822571000000003,58.683228,-358.50235
1525629540.4,-0.131883,0.022772999999999998,0.378397,-0.146149,0.986282,0.10968,31.146927,58.605743,-358.203949
1525629540.42,-0.114952,-0.20650300000000002,0.500584,-0.144852,0.959595,0.129181,30.771408,58.454849,-358.354218
1525629540.44,-0.147228,-0.24796500000000002,0.574418,-0.180176,0.966629,0.147079,30.319443,58.003601,-358.428131
1525629540.46,-0.170966,-0.115722,0.61303,-0.22641,0.96875,0.158966,29.869476,58.076797,-358.129883
1525629540.48,-0.24609299999999998,0.023142,0.636304,-0.237686,0.962402,0.109604,29.419312,58.075226,-357.981201
1525629540.5,-0.289248,-0.097143,0.709205,-0.244186,1.022202,0.095871,28.445175,58.297089,-357.835358
1525629540.52,-0.2966,-0.228223,0.745479,-0.26921100000000003,1.006958,0.153229,27.617981,57.844376,-357.685364
1525629540.54,-0.395973,-0.242718,0.737115,-0.31208800000000003,0.97168,0.165115,27.167038,57.767136,-357.086273
1525629540.56,-0.535991,-0.059884,0.767571,-0.334412,1.07077,0.14827,26.639557,57.31486500000001,-356.63537599999995
1525629540.58,-0.46357200000000004,-0.355403,0.7294229999999999,-0.34729,1.330688,0.143555,25.44043,57.610611,-356.190613
1525629540.6,-0.5096890000000001,-0.377544,0.627808,-0.190338,1.133911,0.26855500000000004,24.539978,57.607239,-355.7432560000001
1525629540.62,-0.6649619999999999,-0.259809,0.9937219999999999,-0.16781600000000002,1.0703280000000002,0.26326,24.013657,57.380203,-355.443604
1525629540.64,-0.607792,-0.189803,1.203768,-0.183777,1.163239,0.375488,23.036316,57.075821,-354.469849
1525629540.66,-0.575381,-0.307127,1.086288,-0.219345,1.079971,0.34053,21.60791,56.47051999999999,-353.795807
1525629540.68,-0.5735899999999999,-0.324176,1.0617860000000001,-0.224365,0.941132,0.312927,20.482025,56.39135699999999,-353.273773
1525629540.7,-0.5764130000000001,-0.154777,1.2321229999999999,-0.179764,0.933533,0.310333,19.206451,56.461197,-352.3779600000001
1525629540.72,-0.441287,-0.080841,1.4465370000000002,-0.152359,1.031555,0.339798,18.004639,56.156906000000006,-351.929901
1525629540.73,-0.36284099999999997,-0.15261,1.5062440000000001,-0.133179,0.995483,0.331268,16.426575,55.62616,-351.256714
1525629540.74,-0.330434,-0.238035,1.55587,-0.103714,0.954514,0.291656,15.974792,55.249695,-351.18103
1525629540.75,-0.322326,-0.315904,1.623887,-0.069565,0.967667,0.26107800000000003,14.921448000000002,54.571091,-350.880432
1525629540.76,-0.338092,-0.400091,1.747543,-0.028244,1.031876,0.241379,14.247116,54.71907,-350.8832700000001
1525629540.77,-0.356401,-0.471501,1.92232,0.014801,1.152985,0.24144,13.41745,53.815674,-350.280823
1525629540.79,-0.32071700000000003,-0.619987,2.339107,0.041122000000000006,1.046127,0.31839,11.61409,53.134811,-349.9824220000001
1525629540.81,-0.46685,-0.517275,2.8443389999999997,-0.104691,0.914185,0.317139,9.357224,51.776917,-349.23175
1525629540.83,-0.846153,-0.019322,3.5716940000000004,-0.477478,0.992584,0.357529,6.5740050000000005,50.117447,-348.480957
1525629540.85,-0.28729699999999997,0.472815,3.6234129999999998,-0.922195,0.932953,0.372818,3.337967,47.781937,-347.95285
1525629540.87,-0.022425999999999998,0.267768,2.032143,-1.0377809999999998,0.650055,0.215973,1.077774,45.450607,-348.246796
1525629540.89,-0.340335,0.23677600000000001,0.47781,-0.982803,0.326843,0.104309,0.095322,43.797638,-348.240631
1525629540.91,0.09450499999999999,0.032736,-0.218284,-0.799469,0.446869,0.145264,-0.502975,44.170853,-348.244476
1525629540.93,0.296059,-0.643588,-0.785945,-0.483154,0.479004,0.112305,-0.3517,44.471191,-348.170715
1525629540.95,-0.199942,-0.6615439999999999,-1.203493,-0.255722,0.356277,0.08139,0.024857,44.921661,-347.722046
1525629540.97,-0.410283,-0.208779,-1.132788,-0.261292,0.305145,0.147202,0.928619,45.823914,-347.4243160000001
1525629540.99,-0.083497,-0.262407,-1.099534,-0.4136510000000001,0.419601,0.201431,1.60704,46.650513,-347.126801
1525629541.01,0.26158200000000004,-0.33069,-1.833907,-0.542755,0.541092,0.265488,2.435959,47.55278,-346.979279
1525629541.03,0.6070979999999999,-0.399861,-2.96742,-0.621201,0.5392,0.321808,3.64299,49.13130200000001,-346.909363
1525629541.05,0.800603,-0.5292819999999999,-3.780832,-0.577911,0.488449,0.309402,5.7522129999999985,51.16275,-346.9891970000001
1525629541.07,0.654646,-0.39105100000000004,-4.051518,-0.440063,0.548492,0.297699,8.987686,53.422897,-347.2919310000001
1525629541.09,0.5115310000000001,-0.194389,-3.928425,-0.319992,0.683426,0.333771,12.522903,55.60907,-347.668335
1525629541.11,0.557212,-0.135002,-3.6958870000000004,-0.313293,0.852158,0.432144,16.1315,57.420563,-348.117462
1525629541.13,0.811308,-0.089187,-3.6936720000000003,-0.407898,1.022034,0.5136569999999999,20.190796,59.383423,-348.566101
1525629541.15,0.8586229999999999,-0.108471,-3.92096,-0.520859,1.057098,0.439865,23.498642,60.894913,-349.614471
1525629541.17,0.7236630000000001,0.008343999999999999,-4.0736370000000015,-0.502792,1.01947,0.362244,27.479996000000003,62.1082,-350.5092160000001
1525629541.19,0.659862,0.12151500000000001,-3.9046849999999997,-0.353378,1.065079,0.379395,31.533417,62.721359,-351.175446
1525629541.21,0.690294,0.05832100000000001,-3.498474,-0.187073,1.073029,0.403122,36.111145,63.11154200000001,-352.138855
1525629541.23,0.630288,-0.137776,-2.957052,-0.100052,1.029861,0.374725,40.01236,63.199463,-352.952606
1525629541.25,0.473476,-0.319576,-2.4815,-0.073959,1.054794,0.359863,43.388596,63.360367,-353.468353
1525629541.27,0.33538,-0.340447,-2.165825,-0.08189400000000001,1.07988,0.41011,45.790314,63.593582,-354.137451
1525629541.29,0.406021,-0.20656799999999997,-1.914432,-0.133072,1.049088,0.492126,48.038879,63.225647,-354.353668
1525629541.31,0.566413,-0.012279,-1.752477,-0.1409,0.983276,0.4703060000000001,50.212128,62.708054,-354.944275
1525629541.33,0.288081,0.119848,-1.418053,-0.142731,0.907959,0.310364,52.01100200000001,62.33923299999999,-355.461884
1525629541.34,0.035203,0.17619300000000002,-1.080749,-0.159363,0.907318,0.270538,53.88504,62.04539499999999,-355.829681
1525629541.36,0.046544,0.285675,-0.526354,-0.084961,0.983322,0.299118,54.85876500000001,61.748428,-355.900116
1525629541.38,-0.059357000000000014,0.22316799999999998,-0.361149,0.038788,0.953674,0.318497,55.008621,61.748657,-355.749664
1525629541.4,0.011608,0.134338,-0.211945,0.02652,0.930573,0.299408,55.382202,61.449661,-355.671844
1525629541.41,0.061390999999999994,0.12983699999999998,-0.154015,0.01149,0.884659,0.30278,55.683212,61.67556800000001,-355.67218
1525629541.42,0.080916,0.138269,-0.129773,0.0053560000000000005,0.855698,0.288315,55.682281,61.45066800000001,-355.746002
1525629541.44,0.014699,0.183321,-0.14386300000000002,0.021393,0.8502959999999999,0.24220300000000006,55.905334,61.00145,-355.817871
1525629541.46,0.047109,0.224739,-0.119778,0.062119000000000014,0.906097,0.22821,56.283554,61.75236500000001,-355.670807
1525629541.48,0.090611,0.209563,0.037215,0.092102,0.946976,0.23349,56.658295,61.678589,-355.744324
1525629541.5,0.125654,0.046219,0.317772,0.09549,1.032089,0.201599,56.20855699999999,61.752136,-355.671051
1525629541.52,0.177481,0.0032619999999999997,0.550231,0.093567,1.009155,0.20932,55.682129,61.450439,-355.595978
1525629541.54,0.09829199999999999,0.032231,0.8737020000000001,0.049133,0.928757,0.208221,55.232422,61.449539,-355.897339
1525629541.56,-0.16476400000000002,0.13336900000000002,1.241997,-0.009445,1.041992,0.251877,54.18373100000001,61.67186,-356.201721
1525629541.58,-0.233848,0.724321,0.79583,0.079071,1.116776,0.5550229999999999,53.435562,62.19383199999999,-355.681793
1525629541.6,1.09094,1.8821189999999999,-0.6093270000000001,0.481522,1.389877,0.661758,52.685852,62.341019,-355.309845
1525629541.62,0.79974,1.451387,0.095634,0.4496770000000001,1.612473,0.14915499999999998,53.808044,61.520721,-356.202026
1525629541.64,-0.174164,0.759764,2.001019,-0.009842,0.996429,-0.000366,54.03309599999999,61.44696,-356.575928
1525629541.66,0.473667,1.787659,1.9771610000000002,-0.121078,0.445297,0.376602,51.935394,62.040115,-356.21048
1525629541.68,0.22138899999999997,-0.281566,0.708275,-0.117981,1.010773,-0.282883,50.886444,62.187546,-356.589447
1525629541.7,0.10389100000000001,0.06791799999999999,-0.330156,0.021454,1.181778,-0.21830700000000006,49.911499,62.184738,-356.667328
1525629541.72,0.119076,0.48974799999999996,0.039004000000000004,0.01474,0.811264,0.253357,50.287064,62.2612,-356.891632
1525629541.74,0.06449400000000001,0.823147,1.001862,0.034607,0.8510129999999999,0.37561,49.837296,62.26019300000001,-357.117981
1525629541.76,0.27098,1.167524,1.1504860000000001,0.083344,1.1203610000000002,0.427658,49.161453,62.107941,-356.969177
1525629541.78,0.311704,0.640034,0.576283,0.003632,1.002426,0.126099,48.487396,62.330811,-356.89743
1525629541.8,-0.119217,0.417109,0.286719,-0.068527,0.912949,-0.118805,47.888351,62.479462,-357.200012
1525629541.82,-0.252295,0.656309,0.5235770000000001,-0.036438,0.984665,0.098404,47.589294,62.703461,-357.127167
1525629541.84,0.046236,0.888366,0.717904,-0.016891,1.010529,0.358994,47.43689000000001,62.25244100000001,-356.7501529999999
1525629541.86,0.142877,0.760141,0.5325840000000001,-0.079819,0.966568,0.272995,46.761948,62.250519,-356.827148
1525629541.88,0.045791000000000005,0.357797,0.267669,-0.104446,0.927612,0.112106,46.687714,62.400421,-356.903198
1525629541.89,0.051587,0.26719299999999996,0.236729,-0.078735,0.934418,0.134995,46.686386,62.174973,-356.60199
1525629541.91,0.131221,0.190045,0.394342,-0.018494,0.991684,0.234756,46.014572,62.848175,-356.75769
1525629541.93,0.170168,0.01821,0.559901,-0.009857,0.995026,0.212723,45.489532,62.772049,-357.058838
1525629541.95,0.12679100000000001,-0.147861,0.53701,-0.026886,0.956238,0.159424,45.038666,62.545929,-357.208923
1525629541.96,0.094306,-0.23510999999999999,0.5161180000000001,-0.032547,0.953583,0.14714100000000002,44.889633,62.695938,-357.510223
1525629541.97,0.09206900000000001,-0.302249,0.521465,-0.037354000000000005,0.964218,0.153534,44.512039,62.16946400000001,-357.283447
1525629541.99,0.135701,-0.32698499999999997,0.60395,-0.055969000000000005,0.978104,0.187637,43.837524,62.242661,-357.435883
1525629542.01,0.087991,-0.44191099999999994,0.6524270000000001,-0.068893,0.968613,0.137756,43.312866,62.316101,-357.4378660000001
1525629542.03,0.09424199999999999,-0.47071199999999996,0.6459630000000001,-0.038834,0.954361,0.165298,42.338898,62.463745,-357.816589
1525629542.05,0.086158,-0.401449,0.7556930000000001,-0.028427,0.979614,0.170181,41.062729,62.234695,-357.669159
1525629542.07,-0.006692,-0.239114,0.8952,-0.02533,0.986084,0.151566,40.086105,61.856873,-357.745026
1525629542.09,-0.074537,-0.134422,0.9971469999999999,-0.032181,0.958969,0.137024,39.18743900000001,62.15419,-357.749359
